Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,H/D
18935,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,-0.2910114230800194,-0.10940057620788464,-0.4705329673474106,1.2879841128220115,-0.8689483311623329,0.9308361456368032
18936,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,-0.2929966012807911,-0.07272865170261784,-0.6529857345475549,1.4018119428373383,-0.8928233486659453,0.9308361456368032
18937,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.12124391661356461,-0.219416349723685,0.49038493990668264,0.5967671235026933,-0.5855895707905128,0.9308361456368032
18938,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.13315498581819465,-0.29642739118474504,0.34138184669323146,0.7117098196298248,-0.6220303869802369,0.9308361456368032
18939,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.137125342219738,-0.12773653846051802,0.18933787402644453,0.8264295425345959,-0.6283132863232928,0.9308361456368032
18940,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.15631539816053083,-0.1864116176689449,0.031212142452986157,0.942933051218255,-0.661612652841489,0.9308361456368032
18941,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.0788934483304356,-0.0800630366036712,-0.12995446857380796,1.0580987205677477,-0.7037080784399633,0.9308361456368032
18942,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.15035986355821582,-0.1680756554163115,-0.12995446857380796,1.0580987205677477,-0.6942837294253795,0.9308361456368032
18943,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.0636737487911861,-0.02138795739524455,-0.2972028385072736,1.1735988497507823,-0.7326094154180204,0.9308361456368032
18944,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.1444043289559008,-0.10573338375735795,-0.2972028385072736,1.1735988497507823,-0.7213001966005198,0.9308361456368032
18945,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.16425611096361753,-0.11306776865841131,-0.4705329673474106,1.2879841128220115,-0.7533429832501047,0.9308361456368032
18946,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.1814609887036387,-0.17541004031736485,-0.6529857345475549,1.4018119428373383,-0.7960666987828847,0.9308361456368032
18947,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.15433021995975915,-0.08739742150472457,-0.6529857345475549,1.4018119428373383,-0.7891555095055233,0.9308361456368032
18948,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.4077713035916094,-0.12040215355946467,-0.12995446857380796,1.0580987205677477,-0.6094645882941251,0.9308361456368032
18949,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.3865960694500449,-0.06539426680156449,-0.2972028385072736,1.1735988497507823,-0.6471619843524604,0.9308361456368032
18950,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.4057861253908377,-0.02138795739524455,-0.4705329673474106,1.2879841128220115,-0.6760633213305175,0.9308361456368032
18951,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.4057861253908377,0.05929027651634238,-0.6529857345475549,1.4018119428373383,-0.7068495281114913,0.9308361456368032
18952,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.7637799275966627,-0.032389534746824586,-0.38234746320067425,1.2304570214528556,-0.557944813681067,0.9308361456368032
18953,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.7889255181397705,-0.036056727197351264,-0.4705329673474106,1.2879841128220115,-0.5767935117102345,0.9308361456368032
18954,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.6612123872234597,-0.014053572494191195,-0.4705329673474106,1.2879841128220115,-0.6063231386225972,0.9308361456368032
18955,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.7829699835374555,-0.014053572494191195,-0.5617593509474827,1.3458456640247092,-0.6012968191481525,0.9308361456368032
18956,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.6479778658849817,0.13996851042792932,-0.6529857345475549,1.4018119428373383,-0.6320830259291262,0.9308361456368032
18957,39,0.8330143220890993,1.6513722458524118,1.4308034882454872,0.8028217655451723,-0.02505514984577123,-0.6529857345475549,1.4018119428373383,-0.6251718366517648,0.9308361456368032
18958,39,2.8458652273343943,1.6513722458524118,1.4308034882454872,-0.6695187333604851,-0.6448106739847793,0.6363471536667981,0.4821588872091031,-0.7910403793084401,0.26262924915592445
18959,39,2.8458652273343943,1.6513722458524118,1.4308034882454872,-0.6602545684235506,-0.6631466362374128,0.49038493990668264,0.5967671235026933,-0.8080042075346909,0.26262924915592445
18960,39,2.8458652273343943,1.6513722458524118,1.4308034882454872,-0.6675335551597134,-0.4064431647005454,0.11027500823971535,0.8850715000155572,-0.8387904143156647,0.26262924915592445
18961,39,2.8458652273343943,1.6513722458524118,1.4308034882454872,-0.6675335551597134,-0.4101103571510721,0.031212142452986157,0.942933051218255,-0.8494713431988596,0.26262924915592445
18962,39,2.8458652273343943,1.6513722458524118,1.4308034882454872,-0.6648866508920178,-0.4064431647005454,-0.12995446857380796,1.0580987205677477,-0.8689483311623329,0.26262924915592445
18963,39,2.8458652273343943,1.6513722458524118,1.4308034882454872,-0.6648866508920178,-0.24508669687737175,-0.2972028385072736,1.1735988497507823,-0.8771161003083056,0.26262924915592445
18964,39,2.8458652273343943,1.6513722458524118,1.4308034882454872,-0.6648866508920178,-0.17174284786683816,-0.4705329673474106,1.2879841128220115,-0.8934516386002509,0.26262924915592445
18965,39,2.8458652273343943,1.6513722458524118,1.4308034882454872,-0.6767977200966478,-0.12406934600999135,-0.6529857345475549,1.4018119428373383,-0.9179549460381687,0.26262924915592445
18966,39,2.8458652273343943,1.6513722458524118,1.4308034882454872,-0.6688570072935611,-0.003051995142611158,-0.8476020195610422,1.5144134201296784,-0.9305207447242805,0.26262924915592445
18967,39,2.8458652273343943,1.6513722458524118,1.4308034882454872,-0.6688570072935611,0.13996851042792932,-1.0543818223878723,1.6219979999188954,-0.9455997031476147,0.26262924915592445
18968,40,-0.3746962210580771,-1.0924253201645278,-1.6970711322218337,1.8635686508241693,-1.3525788169364277,-0.5374323153207968,-1.6891543521430008,2.9705314573791144,-1.0148486955362193
18969,40,-0.3746962210580771,-1.0924253201645278,-1.6952868340926452,1.8146009218718016,-1.407586703694328,-0.35802042757398833,-1.8266173437286009,3.280906684926075,-1.0148486955362193
18970,40,-0.3746962210580771,-1.0924253201645278,-1.6952868340926452,1.8457020470172243,-1.3782491640901144,-0.513105279694111,-1.690603678088348,2.8216267429486903,-1.0148486955362193
18971,40,-0.3746962210580771,-1.0924253201645278,-1.6952868340926452,1.89599322810344,-1.4369242432985412,-0.37322482484066705,-1.8133504369981173,3.05660717837898,-1.0148486955362193
18972,40,-0.3746962210580771,-1.1668068486172787,-1.6935025359634568,1.9714299997327636,-1.5359384394627613,-0.40059273992068867,-1.7703166050824308,4.0650125229394485,-1.089331490930621
18973,40,-0.3746962210580771,-1.1668068486172787,-1.6935025359634568,2.096496226381379,-1.495599322506968,-0.5465549536808041,-1.6422184888359956,3.6603938052466503,-1.089331490930621
18974,40,-0.3746962210580771,-1.1668068486172787,-1.6935025359634568,3.121509904046486,-1.3525788169364277,-0.884092573001071,-1.346667482596397,4.186272480260427,-1.089331490930621
18975,40,-0.3746962210580771,-1.1668068486172787,-1.6935025359634568,3.254516843498188,-1.5836119413196081,-0.37626570429400275,-1.791610547817913,5.31091146266743,-1.089331490930621
18976,40,-0.3746962210580771,-1.1668068486172787,-1.6935025359634568,3.298852489982089,-1.5542744017153949,-0.5252687975074539,-1.6609482395143258,4.302506118106961,-1.089331490930621
18977,40,-0.3746962210580771,-1.1668068486172787,-1.6935025359634568,3.343849862532913,-1.609282288473295,-0.3701839453873313,-1.7969619051545787,4.9754046377482455,-1.089331490930621
18978,40,-0.3746962210580771,-1.0924253201645278,-1.6935025359634568,1.8324675256787466,-1.4442586281995944,-0.3428160303073096,-1.8209315265583936,3.057863758247591,-1.0148486955362193
18979,40,-0.3746962210580771,-1.0924253201645278,-1.6935025359634568,1.8357761560133659,-1.3085725075301076,-0.5800046276674972,-1.612897510095515,3.1018440536489824,-1.0148486955362193
18980,40,-0.3746962210580771,-1.0924253201645278,-1.6935025359634568,1.8635686508241693,-1.4735961678038079,-0.3063254768672808,-1.8529281839672074,3.0138834628462,-1.0148486955362193
18981,40,-0.3746962210580771,-1.0924253201645278,-1.6935025359634568,1.8695241854264844,-1.4589273980017012,-0.3428160303073096,-1.8209315265583936,2.9793275164593926,-1.0148486955362193
18982,40,-0.3746962210580771,-1.1668068486172787,-1.6917182378342683,1.9237857229142434,-1.326908469782741,-0.8384793812010349,-1.3682958851654206,3.569920054706645,-1.089331490930621
18983,40,-0.3746962210580771,-1.1668068486172787,-1.6917182378342683,1.939005422453493,-1.3415772395848478,-0.8050297072143419,-1.3976168639059015,3.6032194212248414,-1.089331490930621
18984,40,-0.3746962210580771,-1.1668068486172787,-1.6917182378342683,2.0825999789759773,-1.4772633602543346,-0.5617593509474827,-1.610667777871904,3.774742573290267,-1.089331490930621
18985,40,-0.3746962210580771,-1.1668068486172787,-1.6917182378342683,3.2148132794827546,-1.4112538961448546,-0.7654982743209773,-1.4321777133718674,4.468374660763636,-1.089331490930621
18986,40,-0.3746962210580771,-1.1668068486172787,-1.6917182378342683,3.28032416010822,-1.6239510582754018,-0.32761163304063096,-1.8160261156664501,5.046401400324777,-1.089331490930621
18987,40,-0.3746962210580771,-1.1668068486172787,-1.6917182378342683,3.317380819855958,-1.5689431715175015,-0.47661472625408213,-1.685363807362863,4.524920754851139,-1.089331490930621
18988,40,-0.3746962210580771,-1.1668068486172787,-1.6917182378342683,3.3253215326590446,-1.609282288473295,-0.37322482484066705,-1.776002422252638,4.925141443003798,-1.089331490930621
18989,40,-0.3746962210580771,-1.0924253201645278,-1.6917182378342683,1.8741562678949517,-1.4992665149574946,-0.2667940439739162,-1.8694282024219264,2.9931498950141155,-1.0148486955362193
18990,40,-0.3746962210580771,-1.0924253201645278,-1.6917182378342683,1.8787883503634188,-1.370914779189061,-0.4979008824274323,-1.666634056684533,3.0358736105468958,-1.0148486955362193
18991,40,-0.3746962210580771,-1.1668068486172787,-1.6899339397050799,3.1228333561803336,-1.3085725075301076,-0.9661963182411359,-1.2393058760295415,4.205121178289595,-1.089331490930621
18992,40,-0.3746962210580771,-1.165828144295532,-1.6845810453175147,-0.007130940369670221,-1.315906892431161,-0.5222279180541182,-1.5788940936854516,1.8854747408333643,-1.088351454149116
18993,40,-0.3746962210580771,-1.0924253201645278,-1.6435421883461807,1.798719496265628,-1.4185882810459076,-0.3306525124939667,-1.4796710097347752,3.3701238555974684,-1.0148486955362193
18994,40,-0.3746962210580771,-1.0924253201645278,-1.6435421883461807,1.9899583296066325,-1.3892507414416946,-0.39147010156068146,-1.4263804095904795,3.581229273524146,-1.0148486955362193
18996,40,-0.3746962210580771,-1.165828144295532,-1.6417578902169923,0.08418725686582672,-1.4039195112438012,-0.27287580288058766,-1.521255515705115,2.4660146401317276,-1.088351454149116
18997,40,-0.3746962210580771,-1.165828144295532,-1.6417578902169923,1.3242619062811982,-1.4369242432985412,-0.4279606550007103,-1.385464823287223,4.166167202362648,-1.088351454149116
18998,40,-0.3746962210580771,-1.0924253201645278,-1.6417578902169923,1.7848232488602263,-1.4552602055511745,-0.3549795481206526,-1.4493466514936697,3.0503242790359244,-1.0148486955362193
19000,40,-0.3746962210580771,-1.1668068486172787,-1.6399735920878038,3.2115046491481354,-1.315906892431161,-0.8992969702677497,-0.9658292188036885,4.930167762478243,-1.089331490930621
19001,40,-0.3746962210580771,-1.1668068486172787,-1.6399735920878038,3.2353267875573954,-1.359913201837481,-0.8628064168277209,-0.9974914163789605,4.460206891617664,-1.089331490930621
19002,40,-0.3746962210580771,-1.1668068486172787,-1.6399735920878038,3.2624575563012748,-1.7266324468901486,-0.09954567404045059,-1.6644043244609223,5.950510615790518,-1.089331490930621
19004,40,-0.3746962210580771,-1.1668068486172787,-1.6399735920878038,3.353775753536772,-1.462594590452228,-0.57088198930749,-1.2517923764817613,6.047895555607884,-1.089331490930621
19005,40,-0.3746962210580771,-1.165828144295532,-1.6399735920878038,0.06896755732657724,-1.370914779189061,-0.315448115227288,-1.4751000586763734,2.4685277998689497,-1.088351454149116
19006,40,-0.3746962210580771,-1.165828144295532,-1.6399735920878038,0.07293791372812058,-1.348911624485901,-0.315448115227288,-1.4751000586763734,2.6199456740365967,-1.088351454149116
19008,40,-0.3746962210580771,-1.0924253201645278,-1.6399735920878038,1.8013664005333236,-1.4002523187932745,-0.35802042757398833,-1.4378635305420748,3.3896008435609417,-1.0148486955362193
19009,40,-0.3746962210580771,-1.0924253201645278,-1.6399735920878038,1.8152626479387253,-1.576277556418555,0.09507061097303665,-1.8350903261783218,4.122186906961257,-1.0148486955362193
19010,40,-0.3746962210580771,-1.0924253201645278,-1.6399735920878038,1.9529016698588946,-1.620283865824875,0.13460204386640126,-1.8698741488666486,4.13600928551598,-1.0148486955362193
19012,40,-0.3746962210580771,-1.0924253201645278,-1.6399735920878038,2.019736002618208,-1.609282288473295,0.11635676714638682,-1.8538200768566515,4.264808722048626,-1.0148486955362193
19013,40,-0.3746962210580771,-1.0924253201645278,-1.6399735920878038,2.036940880358229,-1.5872791337701349,0.09507061097303665,-1.8350903261783218,4.402404217661549,-1.0148486955362193
19014,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,0.913991744788386,-1.506600899858548,-0.40059273992068867,-1.391931046735694,2.841732020846469,-1.089331490930621
19016,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,2.0144421940828163,-1.6056150960227684,-0.2911210796006021,-1.4876980457397737,4.203864598420983,-1.089331490930621
19017,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,2.046866771362087,-1.7009620997364618,-0.029605446613728607,-1.7170260049381347,5.114885003164086,-1.089331490930621
19018,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,2.061424744834413,-1.4405914357490677,-0.6560266140008907,-1.1687348511522626,3.6239529890569258,-1.089331490930621
19020,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,2.0872320614444444,-1.609282288473295,-0.2667940439739162,-1.5089919884752563,4.491621388332943,-1.089331490930621
19021,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,2.1064221173852373,-1.6789589450333018,-0.10258655349378633,-1.6530326901205077,4.877391407996574,-1.089331490930621
19022,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,2.126935625459878,-1.7413012166922552,0.06770269589301502,-1.802424749102425,5.484947774470077,-1.089331490930621
19024,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,3.265766186635894,-1.744968409142782,-0.0691368795070932,-1.6823536688609884,5.928520468089822,-1.089331490930621
19025,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,3.26841309090359,-1.6569557903301417,-0.30328459741394503,-1.477106817677623,4.996766495514636,-1.089331490930621
19026,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,3.2697365430374377,-1.4002523187932745,-0.826315863387692,-1.0205691448933312,4.125328356632785,-1.089331490930621
19028,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,3.284956242576687,-1.576277556418555,-0.49486000297409655,-1.309430954462098,4.4080588270703,-1.089331490930621
19029,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,3.2889265989782306,-1.6642901752311952,-0.2759166823339234,-1.5010764390814382,5.199704144295341,-1.089331490930621
19030,40,-0.3746962210580771,-1.1668068486172787,-1.6381892939586153,3.2935586814466977,-1.5836119413196081,-0.45836944953406766,-1.341316125259731,4.779378178244902,-1.089331490930621
19032,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,0.006765307035731488,-1.4295898583974878,-0.08130039732043616,-1.671650954187657,2.7556562998466037,-1.088351454149116
19033,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,0.07293791372812058,-1.4039195112438012,-0.30936635632061654,-1.471755460340957,2.2957480679349134,-1.088351454149116
19034,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.258089299588809,-1.4699289753532812,-0.4097153782806959,-1.3839040107306957,3.741443206772071,-1.088351454149116
19036,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.8443785948833766,-1.3452444320353742,-0.7898253099476632,-1.0523428290797838,3.5774595339183124,-1.088351454149116
19037,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.8576131162218543,-1.5836119413196081,-0.38234746320067425,-1.4078736321345107,3.4932686827213635,-1.088351454149116
19038,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.8754797200287994,-1.7266324468901486,0.08898885206636518,-1.821043013169574,5.322848971419235,-1.088351454149116
19040,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.8854056110326578,-1.5872791337701349,-0.31848899468062375,-1.463728424335959,4.018519067800835,-1.088351454149116
19041,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.9105512015757657,-1.5322712470122348,-0.4614103289874034,-1.3386404465913984,3.651597746166372,-1.088351454149116
19042,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.9237857229142434,-1.5102680923090748,-0.4887782440674251,-1.3147823117987638,3.7816537625676285,-1.088351454149116
19044,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.933049887851178,-1.5542744017153949,-0.43100153445404604,-1.3652857466635462,3.6264661487941483,-1.088351454149116
19045,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.937681970319645,-1.561608786616448,-0.40059273992068867,-1.391931046735694,3.7615484846698495,-1.088351454149116
19046,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.9462844091896558,-1.6019479035722417,-0.2789575617872591,-1.4984007604131053,4.2409337045450135,-1.088351454149116
19048,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.949593039524275,-1.730299639340675,0.0737844547996865,-1.8077761064390905,5.2788686760178445,-1.088351454149116
19049,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,1.9886348774727847,-1.609282288473295,-0.3002437179606093,-1.479782496345956,4.025430257078197,-1.088351454149116
19050,40,-0.3746962210580771,-1.165828144295532,-1.6381892939586153,2.005839755212806,-1.5029337074080213,-0.5343914358674612,-1.2748701049961322,3.6365187877430376,-1.088351454149116
19052,40,-0.3746962210580771,-1.0924253201645278,-1.6381892939586153,1.9171684622450045,-1.3635803942880078,-0.4066744988273601,-1.3865796893990283,3.632749048137204,-1.0148486955362193
19053,40,-0.3746962210580771,-1.0924253201645278,-1.6381892939586153,1.993266959941252,-1.517602477210128,-0.20293557545386567,-1.5649582672878848,3.423528500013443,-1.0148486955362193
19054,40,-0.3746962210580771,-1.1668068486172787,-1.636404995829427,1.0860405221885976,-1.462594590452228,-0.44620593172072476,-1.3434343708721612,3.336196199144967,-1.089331490930621
19056,40,-0.3746962210580771,-1.1668068486172787,-1.636404995829427,1.2336054351126253,-1.4662617829027544,-0.4249197755473746,-1.3620526349393105,3.695578041567763,-1.089331490930621
19057,40,-0.3746962210580771,-1.1668068486172787,-1.636404995829427,1.246178230384179,-1.4699289753532812,-0.4249197755473746,-1.3620526349393105,3.70311752077943,-1.089331490930621
19058,40,-0.3746962210580771,-1.0924253201645278,-1.636404995829427,1.8682007332926367,-1.5872791337701349,0.09202973151970092,-1.8151342227770058,4.103338208932089,-1.0148486955362193
19060,40,-0.3746962210580771,-1.0924253201645278,-1.5935818407289046,1.7914405095294652,-1.3819163565406412,-0.3245707535872952,-1.275093078218493,3.7175681892684587,-1.0148486955362193
19061,40,-0.3746962210580771,-1.0924253201645278,-1.5935818407289046,1.8397465124149093,-1.3635803942880078,-0.3519386686673169,-1.251123456814678,3.8055287800712407,-1.0148486955362193
19062,40,-0.3746962210580771,-1.1668068486172787,-1.5525429837575706,3.255178569565112,-1.9870031108775426,0.4782214220933397,-1.847465340019361,8.018841079524513,-1.089331490930621
19064,40,-0.3746962210580771,-1.0924253201645278,-1.5525429837575706,1.774235631789444,-1.4405914357490677,-0.22422173162721584,-1.231947759691626,3.7024892308451243,-1.0148486955362193
19065,40,-0.3746962210580771,-1.1668068486172787,-1.5507586856283824,1.8814352546311144,-1.9026576845154288,0.4660579042799967,-1.8316342412317252,6.347589854271649,-1.089331490930621
19066,40,-0.3746962210580771,-1.1668068486172787,-1.5507586856283824,1.969444821531992,-1.8953232996143756,0.4782214220933397,-1.842225469293876,6.746553962555698,-1.089331490930621
19068,40,-0.3746962210580771,-1.1668068486172787,-1.5507586856283824,2.05414575809825,-1.7413012166922552,0.00992598627963599,-1.4315087937047841,5.152582399222421,-1.089331490930621
19069,40,-0.3746962210580771,-1.1668068486172787,-1.5507586856283824,2.055469210232098,-1.8879889147133222,0.4174038330266249,-1.78893486914958,6.522882745942908,-1.089331490930621
19070,40,-0.3746962210580771,-1.1668068486172787,-1.5507586856283824,2.060101292700565,-1.7596371789448886,0.04945741917300058,-1.4661811297819305,5.221694291996036,-1.089331490930621
19072,40,-0.3746962210580771,-1.165828144295532,-1.5507586856283824,1.9171684622450045,-1.5689431715175015,-0.36714306593399554,-1.1021773442774832,4.105851368669311,-1.088351454149116
19073,40,-0.3746962210580771,-1.0924253201645278,-1.5507586856283824,1.8450403209503003,-1.6972949072859351,0.39003591794660325,-1.7648537611345845,4.753618290938373,-1.0148486955362193
19074,40,-0.3746962210580771,-1.0924253201645278,-1.5507586856283824,1.8734945418280278,-1.6936277148354084,0.4021994357599462,-1.7755564758079156,4.868595348916296,-1.0148486955362193
19076,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,1.962827560862753,-1.6606229827806684,-0.1481997452938224,-1.2881370117266158,4.759901190281429,-1.089331490930621
19077,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,2.010471837681273,-1.3085725075301076,-0.7837435510409917,-0.736389772994147,4.425650945230856,-1.089331490930621
19078,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,2.036279154291305,-1.4442586281995944,-0.5891272660275044,-0.9044000960432136,4.193183669537788,-1.089331490930621
19080,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,2.061424744834413,-1.3672475867385343,-0.75637563596097,-0.7599134479532398,3.9004005601513847,-1.089331490930621
19081,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,2.0680420055036515,-1.315906892431161,-0.8019888277610061,-0.7206701608176916,4.228367905858901,-1.089331490930621
19082,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,2.0693654576374994,-1.4735961678038079,-0.6469039756408834,-0.8543426076231533,3.340594228685106,-1.089331490930621
19084,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,2.0878937875113683,-1.6349526356269817,-0.187731178187187,-1.25357616226065,5.020641513018248,-1.089331490930621
19085,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,2.1137011041214,-1.4185882810459076,-0.7259668414276127,-0.7861128015806657,3.486985783378308,-1.089331490930621
19086,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,3.236650239691243,-1.3745819716395877,-0.8688881757343924,-0.6631430694485354,4.164282332559732,-1.089331490930621
19088,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,3.2445909524943297,-1.5872791337701349,-0.4979008824274323,-0.983444103370213,4.345858123574047,-1.089331490930621
19089,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,3.2703982691043616,-1.5506072092648682,-0.5952090249341759,-0.8990487387065478,4.000298659705973,-1.089331490930621
19090,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,3.277677255840524,-1.4185882810459076,-0.7837435510409917,-0.736389772994147,4.330779165150712,-1.089331490930621
19092,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,3.283632790442839,-1.7926419109996288,0.0008033479196287742,-1.4184648601966614,6.26214242320609,-1.089331490930621
19093,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,3.2876031468443827,-1.6166166733743483,-0.443165052267389,-1.0310488863443015,4.479055589646831,-1.089331490930621
19094,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,3.290250051112078,-1.9026576845154288,0.22886930691980914,-1.618360354043361,6.803728346577506,-1.089331490930621
19096,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,3.3120870113205667,-1.913659261867009,0.27144161926650945,-1.6557083687888403,7.1216430533361335,-1.089331490930621
19097,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,3.315395641655186,-1.4735961678038079,-0.7472529976009629,-0.7677175107358775,3.732018857757487,-1.089331490930621
19098,40,-0.3746962210580771,-1.1668068486172787,-1.548974387499194,3.321351176257501,-1.8366482204059487,0.04641653971966485,-1.458377066999293,6.026533697841494,-1.089331490930621
19100,40,-0.3746962210580771,-1.165828144295532,-1.548974387499194,0.056394762055023306,-1.3819163565406412,0.20758315074645897,-1.5996306033650314,4.249729763625291,-1.088351454149116
19101,40,-0.3746962210580771,-1.165828144295532,-1.548974387499194,0.06301202272426222,-1.337910047134321,-0.09042303568044337,-1.3386404465913984,3.4920121028527524,-1.088351454149116
19102,40,-0.3746962210580771,-1.165828144295532,-1.548974387499194,0.06433547485811,-1.3452444320353742,0.12547940550639403,-1.5276102525424056,4.206377758158206,-1.088351454149116
19103,40,-0.3746962210580771,-1.165828144295532,-1.548974387499194,0.07558481799581614,-1.3195740848816875,-0.014401049347049917,-1.4050864668549972,3.9004005601513847,-1.088351454149116
19105,40,-0.3746962210580771,-1.165828144295532,-1.548974387499194,1.8801118024972667,-1.6569557903301417,-0.1634041425605011,-1.2748701049961322,4.533088523997112,-1.088351454149116
19106,40,-0.3746962210580771,-1.165828144295532,-1.548974387499194,1.937681970319645,-1.5506072092648682,-0.39147010156068146,-1.0759779906500573,4.16868036209987,-1.088351454149116
19107,40,-0.3746962210580771,-1.165828144295532,-1.548974387499194,1.9403288745873408,-1.5836119413196081,-0.3306525124939667,-1.1289341309608114,4.220828426647234,-1.088351454149116
19109,40,-0.3746962210580771,-1.0924253201645278,-1.548974387499194,1.8516575816195393,-1.7266324468901486,0.47213966318666817,-1.8318572144540861,4.915088804054909,-1.0148486955362193
19110,40,-0.3746962210580771,-1.0924253201645278,-1.548974387499194,1.8801118024972667,-1.7376340242417285,0.4782214220933397,-1.8370970851795712,4.901894715434492,-1.0148486955362193
19111,40,-0.3746962210580771,-1.1668068486172787,-1.5471900893700055,1.9667979172642964,-1.359913201837481,-0.6925171674409195,-0.8099709363733002,4.423766075427939,-1.089331490930621
19113,40,-0.3746962210580771,-1.165828144295532,-1.5471900893700055,0.05771821418887109,-1.3855835489911679,0.2410328247331521,-1.6239346846023879,4.347742993376963,-1.088351454149116
19114,40,-0.3746962210580771,-1.0924253201645278,-1.5471900893700055,1.8728328157611038,-1.4295898583974878,-0.2972028385072736,-1.153015238975807,3.5956799420131746,-1.0148486955362193
19115,40,-0.3746962210580771,-1.0924253201645278,-1.5471900893700055,1.8814352546311144,-1.7046292921869886,0.5025484577200255,-1.8533741304119293,5.310283172733124,-1.0148486955362193
19117,40,-0.3746962210580771,-1.0924253201645278,-1.5471900893700055,1.9045956669734505,-1.4442586281995944,-0.26375316452058045,-1.1822247311051073,3.677357633472901,-1.0148486955362193
19118,40,-0.3746962210580771,-1.0924253201645278,-1.545405791240817,1.8470254991510722,-1.4369242432985412,-0.23942612889389453,-1.198390289726285,3.7841669223048506,-1.0148486955362193
19119,40,-0.3746962210580771,-1.0924253201645278,-1.5436214931116286,1.8695241854264844,-1.3342428546837943,-0.4370832933607175,-1.0212380645604144,3.669818154261234,-1.0148486955362193
19121,40,-0.3746962210580771,-1.0924253201645278,-1.54183719498244,1.9059191191072984,-1.6606229827806684,0.30793217270653833,-1.6676374361851578,4.774351858770458,-1.0148486955362193
